Time (s),Vds (V),IDS,VG,IGS,cycle_id,diff_VG,direction,log_IDS
1109.546,-1.0,1.126758979808073e-05,-2.339999914169312,-9.54031236233277e-08,10,-0.05999994277954057,ida,-4.948168972093857
1110.546,-1.0,1.18737216325826e-05,-2.400000095367432,-1.0247921977679651e-07,10,-0.06000018119812012,ida,-4.9254131368863305
1111.629,-1.0,1.246645388164325e-05,-2.4600000381469727,-1.080065956671206e-07,10,-0.05999994277954057,ida,-4.9042570652585
1112.547,-1.0,1.304080433328636e-05,-2.519999980926514,-1.145935044633006e-07,10,-0.05999994277954146,ida,-4.884695621277793
1166.547,-1.0,1.961194229238572e-08,0.47999998927116394,3.360973721555638e-08,10,-0.06000003218650818,ida,-7.707479393323847
1167.549,-1.0,1.669141092008886e-08,0.4199999868869781,2.4712466739629242e-08,10,-0.060000002384185847,ida,-7.777506950983409
1168.548,-1.0,1.4115107305201492e-08,0.3600000143051147,1.781229919117777e-08,10,-0.0599999725818634,ida,-7.850315815931532
1169.547,-1.0,1.1789190956790208e-08,0.300000011920929,1.2306130336980912e-08,10,-0.06000000238418568,ida,-7.928515997708783
1170.547,-1.0,9.771382813994478e-09,0.239999994635582,7.815432745417182e-09,10,-0.06000001728534701,ida,-8.010043972003697
1171.547,-1.0,8.049202193660674e-09,0.1800000071525574,4.1502117298364274e-09,10,-0.0599999874830246,ida,-8.094247163118002
1172.548,-1.0,6.631100113452248e-09,0.119999997317791,1.0874152689410719e-09,10,-0.0600000098347664,ida,-8.17841441525016
1173.547,-1.0,5.354261478629495e-09,0.059999998658895486,-1.4114022173217218e-09,10,-0.05999999865889551,ida,-8.271300423594916
1174.548,-1.0,4.319214763626177e-09,0.0,-3.1377553888489725e-09,10,-0.059999998658895486,ida,-8.364595201060425
1175.614,-1.0,3.4353495603767206e-09,-0.059999998658895486,-5.442225781138176e-09,10,-0.059999998658895486,ida,-8.464029065178318
1176.548,-1.0,2.7752160569605167e-09,-0.119999997317791,-6.137144570317331e-09,10,-0.05999999865889551,ida,-8.556703200399646
1178.019,-1.0,1.9396424466577855e-09,-0.1800000071525574,-9.602129757979583e-09,10,-0.0600000098347664,ida,-8.712278320458996
1178.546,-1.0,1.4418244376201979e-09,-0.239999994635582,-1.072114752531661e-08,10,-0.0599999874830246,ida,-8.841087617851393
1179.548,-1.0,9.707809001113787e-10,-0.300000011920929,-1.22952101833107e-08,10,-0.06000001728534701,ida,-9.012878776899058
1180.546,-1.0,5.90753557183632e-10,-0.3600000143051147,-1.395573612228418e-08,10,-0.06000000238418568,ida,-9.228593654612103
1181.546,-1.0,2.631783402318177e-10,-0.4199999868869781,-1.564283458321825e-08,10,-0.0599999725818634,ida,-9.579749856338022
1182.547,-1.0,6.03318228709071e-11,-0.47999998927116394,-1.727826592912152e-08,10,-0.060000002384185847,ida,-10.219453552674373
1183.547,-1.0,2.5987625246193247e-11,-0.5400000214576721,-1.882586531110064e-08,10,-0.06000003218650818,ida,-10.585233404592671
1184.548,-1.0,1.192092892498067e-13,-0.6000000238418579,-2.021723943812503e-08,10,-0.06000000238418579,ida,-12.923689901368055
1185.548,-1.0,2.4436713763620327e-10,-0.6600000262260437,-2.1436214581171953e-08,10,-0.06000000238418579,ida,-9.611957198195677
1186.548,-1.0,1.041781882982207e-09,-0.7200000286102295,-2.2444117675490816e-08,10,-0.06000000238418579,ida,-8.982223199398302
1187.547,-1.0,2.7464508445262936e-09,-0.7799999713897705,-2.319256076077636e-08,10,-0.059999942779541016,ida,-8.561228169496081
1188.547,-1.0,6.34201757776509e-09,-0.8399999737739563,-2.371614016283274e-08,10,-0.06000000238418579,ida,-8.197772558600983
1189.547,-1.0,1.3514506846945548e-08,-0.8999999761581422,-2.4029196410424447e-08,10,-0.0600000023841859,ida,-7.869199797361327
1190.548,-1.0,2.702957502265235e-08,-0.959999978542328,-2.3701083762261994e-08,11,-0.06000000238418579,ida,-7.568160782520584
1191.614,-1.0,5.14568441190022e-08,-1.019999980926514,-2.4275220056324536e-08,11,-0.0600000023841859,ida,-7.288556852865885
1192.548,-1.0,9.335044381941769e-08,-1.080000042915344,-2.43274804745397e-08,11,-0.06000006198883012,ida,-7.029883612927909
1193.547,-1.0,1.6452253248644413e-07,-1.139999985694885,-2.4332809545057895e-08,11,-0.059999942779541016,ida,-6.78377461403994
1194.565,-1.0,2.7070998953604436e-07,-1.200000047683716,-2.4719774671666528e-08,11,-0.06000006198883101,ida,-6.567495717926081
1195.567,-1.0,4.991379682905972e-07,-1.2599999904632573,-2.298883217122238e-08,11,-0.05999994277954124,ida,-6.3017793930833435
1197.588,-1.0,7.175244149948412e-07,-1.320000052452087,-2.534377685492473e-08,11,-0.06000006198882968,ida,-6.144163316730366
1198.546,-1.0,1.0165631465497433e-06,-1.379999995231628,-2.729433745685128e-08,11,-0.059999942779541016,ida,-5.992865638820017
1199.565,-1.0,1.378980869048974e-06,-1.440000057220459,-2.991831493659447e-08,11,-0.06000006198883101,ida,-5.8604417588597535
1200.548,-1.0,1.83102361006604e-06,-1.5,-3.248108626507928e-08,11,-0.059999942779541016,ida,-5.737306055668107
1201.548,-1.0,2.3643433451070446e-06,-1.559999942779541,-3.526310976553759e-08,11,-0.059999942779541016,ida,-5.626289455854268
1202.549,-1.0,2.9723285024374486e-06,-1.620000004768372,-3.834111694800413e-08,11,-0.06000006198883101,ida,-5.526903193931718
1203.549,-1.0,3.6397634630702665e-06,-1.679999947547913,-4.1691720298331354e-08,11,-0.059999942779541016,ida,-5.438926838884247
1204.547,-1.0,4.3535756049095645e-06,-1.7400000095367427,-4.530037855943192e-08,11,-0.06000006198882968,ida,-5.361153909109624
1205.548,-1.0,5.093508661957458e-06,-1.799999952316284,-4.928910612989057e-08,11,-0.05999994277954124,ida,-5.29298295094921
1206.547,-1.0,5.8414671002537935e-06,-1.8600000143051152,-5.302919348082469e-08,11,-0.06000006198883123,ida,-5.23347806495498
1207.614,-1.0,6.5868362071341835e-06,-1.919999957084656,-5.804305303058754e-08,11,-0.059999942779540794,ida,-5.181323135893878
1208.548,-1.0,7.319039923459058e-06,-1.980000019073486,-6.281103992478165e-08,11,-0.06000006198883012,ida,-5.135545883871919
1209.548,-1.0,8.037926818360575e-06,-2.039999961853027,-6.774050120839092e-08,11,-0.059999942779540794,ida,-5.094855952178179
1210.548,-1.0,8.740257726458367e-06,-2.099999904632568,-7.286998027211666e-08,11,-0.059999942779541016,ida,-5.058475761012227
1211.548,-1.0,9.429596502741331e-06,-2.160000085830688,-7.817264702225658e-08,11,-0.06000018119812012,ida,-5.025506890548153
1212.548,-1.0,1.012037955661071e-05,-2.2200000286102286,-8.346728463948239e-08,11,-0.05999994277954057,ida,-4.994803199329176
1213.563,-1.0,1.075659929483663e-05,-2.2799999713897714,-8.930604877832594e-08,11,-0.05999994277954279,ida,-4.968325009424743
1214.547,-1.0,1.139547839557054e-05,-2.339999914169312,-9.515220966704872e-08,11,-0.05999994277954057,ida,-4.943267437908328
1215.546,-1.0,1.211303424497601e-05,-2.400000095367432,-9.920735521973256e-08,11,-0.06000018119812012,ida,-4.916747054974955
1217.182,-1.0,1.262069872609572e-05,-2.4600000381469727,-1.099219346656355e-07,11,-0.05999994277954057,ida,-4.898916600362291
1217.564,-1.0,1.3207172742113468e-05,-2.519999980926514,-1.145392687362801e-07,11,-0.05999994277954146,ida,-4.87919014180363
1271.613,-1.0,1.951740991046336e-08,0.47999998927116394,3.41424346572694e-08,11,-0.06000003218650818,ida,-7.70957781659906
1272.548,-1.0,1.666785465204157e-08,0.4199999868869781,2.5184714758097474e-08,11,-0.060000002384185847,ida,-7.77812029535728
1273.55,-1.0,1.405549099331438e-08,0.3600000143051147,2.030917478634819e-08,11,-0.0599999725818634,ida,-7.852153978803419
1275.801,-1.0,1.177220365633502e-08,0.300000011920929,1.260290183324742e-08,11,-0.06000000238418568,ida,-7.929142233315763
1276.547,-1.0,9.725845018238033e-09,0.239999994635582,7.806086443906677e-09,11,-0.06000001728534701,ida,-8.012072655214098
1277.549,-1.0,7.983612881901081e-09,0.1800000071525574,4.006016407487322e-09,11,-0.0599999874830246,ida,-8.097800529753027
1278.547,-1.0,6.6196084169689576e-09,0.119999997317791,9.47034339837671e-10,11,-0.0600000098347664,ida,-8.179167700496782
1279.548,-1.0,5.2712083586925465e-09,0.059999998658895486,-1.5673160547180487e-09,11,-0.05999999865889551,ida,-8.278089816787888
1280.548,-1.0,4.230475525446308e-09,0.0,-3.7011862463742765e-09,11,-0.059999998658895486,ida,-8.373610813128481
1281.548,-1.0,3.3421159173485644e-09,-0.059999998658895486,-5.57013768442971e-09,11,-0.059999998658895486,ida,-8.475978491189545
1282.548,-1.0,2.58162025090769e-09,-0.119999997317791,-7.302022098087945e-09,11,-0.05999999865889551,ida,-8.588107640870742
1283.546,-1.0,1.937794813500204e-09,-0.1800000071525574,-8.907496962251571e-09,11,-0.0600000098347664,ida,-8.712692210815854
1284.547,-1.0,1.3783335583994467e-09,-0.239999994635582,-1.0551620022170032e-08,11,-0.0599999874830246,ida,-8.860645669915767
1285.546,-1.0,8.858322964044874e-10,-0.300000011920929,-1.2230015222769448e-08,11,-0.06000001728534701,ida,-9.052648489896189
1286.546,-1.0,5.102991917915745e-10,-0.3600000143051147,-1.3486552319363908e-08,11,-0.06000000238418568,ida,-9.292175119499902
1287.614,-1.0,1.60419941219736e-10,-0.4199999868869781,-1.566144192111096e-08,11,-0.0599999725818634,ida,-9.7947416471279
1288.547,-1.0,4.053115807388374e-13,-0.47999998927116394,-1.73340080067419e-08,11,-0.060000002384185847,ida,-12.392210987230127
1289.547,-1.0,9.76085670623128e-11,-0.5400000214576721,-1.889046430392227e-08,11,-0.06000003218650818,ida,-10.010512062818915
1290.548,-1.0,6.790161488634539e-11,-0.6000000238418579,-2.0293235536428256e-08,11,-0.06000000238418579,ida,-10.168119896884612
1291.548,-1.0,1.586437231582138e-10,-0.6600000262260437,-2.151340261491441e-08,11,-0.06000000238418579,ida,-9.79957710636646
1292.547,-1.0,9.498118958006783e-10,-0.7200000286102295,-2.250509290036007e-08,11,-0.06000000238418579,ida,-9.022362395452843
1293.548,-1.0,3.6497473931973445e-09,-0.7799999713897705,-2.0481575546682513e-08,11,-0.059999942779541016,ida,-8.43773719295089
1295.486,-1.0,7.76168107563535e-09,-0.8399999737739563,-2.154586375979761e-08,11,-0.06000000238418579,ida,-8.110044206215596
1296.548,-1.0,1.563272533644522e-08,-0.8999999761581422,-2.2342360850302608e-08,11,-0.0600000023841859,ida,-7.80596530250532
1297.549,-1.0,3.019548699967345e-08,-0.959999978542328,-2.2857248538343807e-08,12,-0.06000000238418579,ida,-7.5200579615991225
1298.547,-1.0,5.599920882559672e-08,-1.019999980926514,-2.3200321663807696e-08,12,-0.0600000023841859,ida,-7.251818108799243
1299.548,-1.0,9.984051985156839e-08,-1.080000042915344,-2.3455285713680496e-08,12,-0.06000006198883012,ida,-7.000693166362775
1300.547,-1.0,1.7314089006958974e-07,-1.139999985694885,-2.367242579737194e-08,12,-0.059999942779541016,ida,-6.761600354224772
1301.563,-1.0,2.7967536198048043e-07,-1.200000047683716,-2.4492585737334593e-08,12,-0.06000006198883101,ida,-6.553345791144468
1302.546,-1.0,4.382655731660634e-07,-1.2599999904632573,-2.500516238512773e-08,12,-0.05999994277954124,ida,-6.358262642901201
1303.613,-1.0,6.580175408998913e-07,-1.320000052452087,-2.6862061019983233e-08,12,-0.06000006198882968,ida,-6.181762529160371
1304.547,-1.0,9.47278635976545e-07,-1.379999995231628,-2.866672232926248e-08,12,-0.059999942779541016,ida,-6.023522257249992
1305.547,-1.0,1.325167431787122e-06,-1.440000057220459,-3.051648178598043e-08,12,-0.06000006198883101,ida,-5.8777292461744315
1306.565,-1.0,1.770181597748888e-06,-1.5,-3.314044505486891e-08,12,-0.059999942779541016,ida,-5.751982178353014
1307.547,-1.0,2.308269586137612e-06,-1.559999942779541,-3.576971252527983e-08,12,-0.059999942779541016,ida,-5.636713470674565
1308.549,-1.0,2.9202174118836406e-06,-1.620000004768372,-3.8762770770972566e-08,12,-0.06000006198883101,ida,-5.534584813871295
1309.547,-1.0,3.599473075155402e-06,-1.679999947547913,-4.2003868827578124e-08,12,-0.059999942779541016,ida,-5.4437610707053485
1310.548,-1.0,4.322620497987373e-06,-1.7400000095367427,-4.559686317406886e-08,12,-0.06000006198882968,ida,-5.364252891430191
1311.547,-1.0,5.075240096630296e-06,-1.799999952316284,-4.94925984639849e-08,12,-0.05999994277954124,ida,-5.2945434075674225
1312.548,-1.0,5.835537649545586e-06,-1.8600000143051152,-5.374168310368077e-08,12,-0.06000006198883123,ida,-5.233919124627353
1313.547,-1.0,6.679055331915151e-06,-1.919999957084656,-5.674242942177443e-08,12,-0.059999942779540794,ida,-5.175284958654462
1315.065,-1.0,7.331522738240893e-06,-1.980000019073486,-6.354512294137749e-08,12,-0.06000006198883012,ida,-5.134805814153721
1315.548,-1.0,8.072515811363699e-06,-2.039999961853027,-6.81423060200359e-08,12,-0.059999942779540794,ida,-5.092991095672054
1316.55,-1.0,8.782841177890077e-06,-2.099999904632568,-7.320435457813802e-08,12,-0.059999942779541016,ida,-5.056364970622526
1317.548,-1.0,9.47540956985904e-06,-2.160000085830688,-7.846193739169394e-08,12,-0.06000018119812012,ida,-5.023402008791508
1318.546,-1.0,1.021853677229956e-05,-2.2200000286102286,-8.322578537445224e-08,12,-0.05999994277954057,ida,-4.990611287881501
1319.63,-1.0,1.082037670130376e-05,-2.2799999713897714,-8.949408680791747e-08,12,-0.05999994277954279,ida,-4.965757619409695
1320.547,-1.0,1.1464154340501412e-05,-2.339999914169312,-9.531836298037889e-08,12,-0.05999994277954057,ida,-4.940657975718101
1321.546,-1.0,1.2099050763936248e-05,-2.400000095367432,-1.0309839382216521e-07,12,-0.06000018119812012,ida,-4.917248701101371
1322.564,-1.0,1.271386099688243e-05,-2.4600000381469727,-1.076998685789476e-07,12,-0.05999994277954057,ida,-4.89572254110573
1323.547,-1.0,1.331509338342585e-05,-2.519999980926514,-1.1422216772416501e-07,12,-0.05999994277954146,ida,-4.8756557833546434
1377.548,-1.0,1.951380923514989e-08,0.47999998927116394,3.330278275370802e-08,12,-0.06000003218650818,ida,-7.709657944940343
1378.548,-1.0,1.661305404354607e-08,0.4199999868869781,2.450007308141267e-08,12,-0.060000002384185847,ida,-7.77955052213394
1379.547,-1.0,1.397819548998314e-08,0.3600000143051147,1.769968349663031e-08,12,-0.0599999725818634,ida,-7.854548890058555
1380.547,-1.0,1.166037311151058e-08,0.300000011920929,1.223111123493936e-08,12,-0.06000000238418568,ida,-7.933287552692129
1381.547,-1.0,9.652376675717278e-09,0.239999994635582,8.110403904026951e-09,12,-0.06000001728534701,ida,-8.015365738463055
1382.613,-1.0,7.93353294170629e-09,0.1800000071525574,4.117810981085768e-09,12,-0.0599999874830246,ida,-8.100533370639072
1383.548,-1.0,6.5457466114082755e-09,0.119999997317791,1.079130229619807e-09,12,-0.0600000098347664,ida,-8.184040810423841
1384.548,-1.0,5.257511315193141e-09,0.059999998658895486,-1.447713393609718e-09,12,-0.05999999865889551,ida,-8.279219783953927
1385.547,-1.0,4.219830262996992e-09,0.0,-3.5742639958868945e-09,12,-0.059999998658895486,ida,-8.374705017599066
1386.548,-1.0,3.3440352709135364e-09,-0.059999998658895486,-5.45933254159081e-09,12,-0.059999998658895486,ida,-8.47572915052658
1387.548,-1.0,2.581226787867763e-09,-0.119999997317791,-7.207369812078922e-09,12,-0.05999999865889551,ida,-8.588173836450864
1388.546,-1.0,1.9268751039192007e-09,-0.1800000071525574,-8.836281040203174e-09,12,-0.0600000098347664,ida,-8.715146434507277
1389.546,-1.0,1.3656497044323148e-09,-0.239999994635582,-1.047598097159153e-08,12,-0.0599999874830246,ida,-8.864660684945575
1390.546,-1.0,8.919954219699378e-10,-0.300000011920929,-1.216745371124262e-08,12,-0.06000001728534701,ida,-9.049637374568155
1391.546,-1.0,6.898761006901565e-10,-0.3600000143051147,-1.213309808179019e-08,12,-0.06000000238418568,ida,-9.161228900013791
1393.377,-1.0,1.055598247701184e-10,-0.4199999868869781,-1.748727562755903e-08,12,-0.0599999725818634,ida,-9.976501339382585
1393.548,-1.0,5.682706735732346e-11,-0.47999998927116394,-1.790922965483333e-08,12,-0.060000002384185847,ida,-10.245444755769364
1394.548,-1.0,1.352787049047066e-10,-0.5400000214576721,-1.922167491841265e-08,12,-0.06000003218650818,ida,-9.86877056312344
1395.549,-1.0,9.764433012149354e-11,-0.6000000238418579,-2.0563589941957616e-08,12,-0.06000000238418579,ida,-10.010352969666844
1396.547,-1.0,1.301169449963169e-10,-0.6600000262260437,-2.1703899122371688e-08,12,-0.06000000238418579,ida,-9.885666142030342
1397.547,-1.0,9.096145503484364e-10,-0.7200000286102295,-2.222513018068639e-08,12,-0.06000000238418579,ida,-9.041142601216656
1398.614,-1.0,2.6170730027530445e-09,-0.7799999713897705,-2.344532035181146e-08,12,-0.059999942779541016,ida,-8.582184162629279
1399.547,-1.0,6.201720470500048e-09,-0.8399999737739563,-2.39433166626668e-08,12,-0.06000000238418579,ida,-8.207487812567445
1400.548,-1.0,1.336243204974608e-08,-0.8999999761581422,-2.4257600372834528e-08,12,-0.0600000023841859,ida,-7.874114490239319
1401.548,-1.0,2.691059108883564e-08,-0.959999978542328,-2.439147195332225e-08,13,-0.06000000238418579,ida,-7.570076762890265
1402.548,-1.0,5.136972802688433e-08,-1.019999980926514,-2.447394109594825e-08,13,-0.0600000023841859,ida,-7.28929273360866
1403.547,-1.0,9.353868080097528e-08,-1.080000042915344,-2.4463021830456455e-08,13,-0.06000006198883012,ida,-7.029008759346234
1404.548,-1.0,1.652487497949551e-07,-1.139999985694885,-2.4447048829756568e-08,13,-0.059999942779541016,ida,-6.781861817525869
1405.564,-1.0,2.7013564363187475e-07,-1.200000047683716,-2.5130749037316488e-08,13,-0.06000006198883101,ida,-6.568418108106761
1406.546,-1.0,4.282405257072242e-07,-1.2599999904632573,-2.597364279210979e-08,13,-0.05999994277954124,ida,-6.368312236485249
1407.547,-1.0,6.472076279351313e-07,-1.320000052452087,-2.728825876374685e-08,13,-0.06000006198882968,ida,-6.188956372807073
1408.546,-1.0,9.384913255416905e-07,-1.379999995231628,-2.899144924128905e-08,13,-0.059999942779541016,ida,-6.027569737200107
1409.547,-1.0,1.318507202086039e-06,-1.440000057220459,-3.078563182157268e-08,13,-0.06000006198883101,ida,-5.879917493615952
1410.565,-1.0,1.765924594110402e-06,-1.5,-3.335449605401664e-08,13,-0.059999942779541016,ida,-5.753027844960563
1411.548,-1.0,2.3927580059535094e-06,-1.559999942779541,-3.4734942033765044e-08,13,-0.059999942779541016,ida,-5.621101221985558
1412.997,-1.0,2.912583340730635e-06,-1.620000004768372,-3.943559079289116e-08,13,-0.06000006198883101,ida,-5.535721638875248
1413.548,-1.0,3.6075055049877847e-06,-1.679999947547913,-4.186545510265205e-08,13,-0.059999942779541016,ida,-5.442792997508483
1414.616,-1.0,4.341291059972718e-06,-1.7400000095367427,-4.581608692433292e-08,13,-0.06000006198882968,ida,-5.362381096100358
1415.547,-1.0,5.105510808789404e-06,-1.799999952316284,-4.964904931625824e-08,13,-0.05999994277954124,ida,-5.2919608000333875
1416.547,-1.0,5.87792283113231e-06,-1.8600000143051152,-5.379251177828337e-08,13,-0.06000006198883123,ida,-5.230776119902298
1417.547,-1.0,6.648607268289196e-06,-1.919999957084656,-5.791648760578028e-08,13,-0.059999942779540794,ida,-5.177269319966684
1418.566,-1.0,7.407989414787152e-06,-1.980000019073486,-6.290768794769974e-08,13,-0.06000006198883012,ida,-5.130299646885358
1419.547,-1.0,8.15436305856565e-06,-2.039999961853027,-6.776667049734897e-08,13,-0.059999942779540794,ida,-5.088609956261157
1420.548,-1.0,8.88405156729277e-06,-2.099999904632568,-7.287250980425598e-08,13,-0.059999942779541016,ida,-5.0513889292629495
1421.548,-1.0,9.595806659490336e-06,-2.160000085830688,-7.813596880623662e-08,13,-0.06000018119812012,ida,-5.017918510971231
1422.548,-1.0,1.0310172910976688e-05,-2.2200000286102286,-8.338128765217334e-08,13,-0.05999994277954057,ida,-4.98673405114196
1423.563,-1.0,1.0964453394990408e-05,-2.2799999713897714,-8.917461968849238e-08,13,-0.05999994277954279,ida,-4.960013014096493
1424.546,-1.0,1.162691114586778e-05,-2.339999914169312,-9.495675357129584e-08,13,-0.05999994277954057,ida,-4.934535646447806
1425.546,-1.0,1.226886524818838e-05,-2.400000095367432,-1.0271358519275961e-07,13,-0.06000018119812012,ida,-4.911195603470208
1426.563,-1.0,1.289520241698483e-05,-2.4600000381469727,-1.072925357448185e-07,13,-0.05999994277954057,ida,-4.8895718363186305
1427.547,-1.0,1.3506995856005228e-05,-2.519999980926514,-1.1376500452797701e-07,13,-0.05999994277954146,ida,-4.86944123337907
1481.548,-1.0,1.944005489917799e-08,0.47999998927116394,3.43436710181777e-08,13,-0.06000003218650818,ida,-7.711302512950053
1482.548,-1.0,1.659668669162784e-08,0.4199999868869781,2.535650800439271e-08,13,-0.060000002384185847,ida,-7.779978604439892
1483.549,-1.0,1.399853211125901e-08,0.3600000143051147,1.836714780267812e-08,13,-0.0599999725818634,ida,-7.853917502136267
1484.547,-1.0,1.1699747837212728e-08,0.300000011920929,1.276520489312816e-08,13,-0.06000000238418568,ida,-7.931823498432232
1485.547,-1.0,9.695053648783867e-09,0.239999994635582,8.189594780105834e-09,13,-0.06000001728534701,ida,-8.013449783356155
1486.547,-1.0,7.978689708920683e-09,0.1800000071525574,4.441011114408865e-09,13,-0.0599999874830246,ida,-8.098068424302008
1487.547,-1.0,6.547796971290153e-09,0.119999997317791,1.3451219027516e-09,13,-0.0600000098347664,ida,-8.183904795297872
1488.548,-1.0,5.30303712054092e-09,0.059999998658895486,-1.2322306508494307e-09,13,-0.05999999865889551,ida,-8.2754753328683
1489.548,-1.0,4.369151707095397e-09,0.0,-2.2294284196533445e-09,13,-0.059999998658895486,ida,-8.359602875315487
1491.204,-1.0,3.2640934399807967e-09,-0.059999998658895486,-6.678962716222258e-09,13,-0.059999998658895486,ida,-8.486237417354696
1491.547,-1.0,2.590084147158223e-09,-0.119999997317791,-7.564437076723607e-09,13,-0.05999999865889551,ida,-8.586686126245835
1492.549,-1.0,1.9362211833851006e-09,-0.1800000071525574,-9.04699604120651e-09,13,-0.0600000098347664,ida,-8.71304503275241
1493.546,-1.0,1.3743758353612628e-09,-0.239999994635582,-1.0160005281534268e-08,13,-0.0599999874830246,ida,-8.861894489325929
1494.612,-1.0,8.987426913797945e-10,-0.300000011920929,-1.2263286386371421e-08,13,-0.06000001728534701,ida,-9.046364628299
1495.546,-1.0,5.090355914560972e-10,-0.3600000143051147,-1.3987195401909961e-08,13,-0.06000000238418568,ida,-9.293251850998024
1496.546,-1.0,1.6520022849686458e-10,-0.4199999868869781,-1.57046802229388e-08,13,-0.0599999725818634,ida,-9.781989356320365
1497.547,-1.0,1.531839412260982e-11,-0.47999998927116394,-1.740495036983702e-08,13,-0.060000002384185847,ida,-10.814786760829035
1498.547,-1.0,1.0702610325763469e-10,-0.5400000214576721,-1.8981159755071527e-08,13,-0.06000003218650818,ida,-9.970510286630926
1499.548,-1.0,6.98208782456966e-11,-0.6000000238418579,-2.041556790288723e-08,13,-0.06000000238418579,ida,-10.156014692690832
1500.547,-1.0,1.045227029927709e-10,-0.6600000262260437,-2.1579170450536367e-08,13,-0.06000000238418579,ida,-9.980789367795973
1501.548,-1.0,1.2599588039563508e-09,-0.7200000286102295,-2.276524391220391e-08,13,-0.06000000238418579,ida,-8.899643654491102
1502.548,-1.0,2.8062223655922476e-09,-0.7799999713897705,-2.3438740726078322e-08,13,-0.059999942779541016,ida,-8.551877918367039
1503.547,-1.0,6.502020255538809e-09,-0.8399999737739563,-2.393161047109515e-08,13,-0.06000000238418579,ida,-8.186951681893872
1504.548,-1.0,1.392463477856154e-08,-0.8999999761581422,-2.423933764816866e-08,13,-0.0600000023841859,ida,-7.856216186871323
1505.548,-1.0,2.790412878539428e-08,-0.959999978542328,-2.4388814523490513e-08,14,-0.06000000238418579,ida,-7.554331532351848
1506.547,-1.0,5.31561035188588e-08,-1.019999980926514,-2.4445975910225567e-08,14,-0.0600000023841859,ida,-7.274446861481732
1507.548,-1.0,9.653700772105368e-08,-1.080000042915344,-2.446317637350148e-08,14,-0.06000006198883012,ida,-7.01530616678079
1508.547,-1.0,2.1956586238047754e-07,-1.139999985694885,-2.036150803519376e-08,14,-0.059999942779541016,ida,-6.65843518212843
1510.868,-1.0,3.1986462545319233e-07,-1.200000047683716,-2.327350401287731e-08,14,-0.06000006198883101,ida,-6.495033786861688
1511.546,-1.0,4.904408683614747e-07,-1.2599999904632573,-2.451854896889927e-08,14,-0.05999994277954124,ida,-6.309413347289915
1512.548,-1.0,7.217350912469556e-07,-1.320000052452087,-2.622937067542352e-08,14,-0.06000006198882968,ida,-6.141622178498233
1513.546,-1.0,1.031861302180914e-06,-1.379999995231628,-2.797809806054374e-08,14,-0.059999942779541016,ida,-5.986378674555315
1514.564,-1.0,1.408228854415938e-06,-1.440000057220459,-3.046222829539147e-08,14,-0.06000006198883101,ida,-5.851326761292272
1515.548,-1.0,1.875957195807132e-06,-1.5,-3.294400130471331e-08,14,-0.059999942779541016,ida,-5.726777075251648
1516.548,-1.0,2.428570951451547e-06,-1.559999942779541,-3.567563311435152e-08,14,-0.059999942779541016,ida,-5.614649203957975
1517.548,-1.0,3.058774382225238e-06,-1.620000004768372,-3.866571063326774e-08,14,-0.06000006198883101,ida,-5.514452555760736
1518.549,-1.0,3.753118335225736e-06,-1.679999947547913,-4.197953984430569e-08,14,-0.059999942779541016,ida,-5.42560774213492
1519.547,-1.0,4.495420398598071e-06,-1.7400000095367427,-4.554146570967532e-08,14,-0.06000006198882968,ida,-5.347229688078905
1520.547,-1.0,5.26576150150504e-06,-1.799999952316284,-4.943775167021158e-08,14,-0.05999994277954124,ida,-5.278538814984209
1521.547,-1.0,6.049656803952529e-06,-1.8600000143051152,-5.361277999327285e-08,14,-0.06000006198883123,ida,-5.218269262104108
1522.547,-1.0,6.828050572948996e-06,-1.919999957084656,-5.807030234450394e-08,14,-0.059999942779540794,ida,-5.165703270880188
1523.548,-1.0,7.5968778219248625e-06,-1.980000019073486,-6.275216435369657e-08,14,-0.06000006198883012,ida,-5.119364858154162
1524.548,-1.0,8.348864867002702e-06,-2.039999961853027,-6.767992744016738e-08,14,-0.059999942779540794,ida,-5.078372568289929
1525.548,-1.0,9.085694728128146e-06,-2.099999904632568,-7.229608200987059e-08,14,-0.059999942779541016,ida,-5.041641859213739
1526.615,-1.0,9.804024557524826e-06,-2.160000085830688,-7.807118862501737e-08,14,-0.06000018119812012,ida,-5.008595609579878
1527.548,-1.0,1.052314019034384e-05,-2.2200000286102286,-8.338354717807306e-08,14,-0.05999994277954057,ida,-4.977854643847812
1528.563,-1.0,1.1295544936729128e-05,-2.2799999713897714,-8.684769881028842e-08,14,-0.05999994277954279,ida,-4.947092812348255
1530.349,-1.0,1.1816572623502e-05,-2.339999914169312,-9.629755481910253e-08,14,-0.05999994277954057,ida,-4.927508471555161
1530.548,-1.0,1.248307216883404e-05,-2.400000095367432,-1.0346222012458381e-07,14,-0.06000018119812012,ida,-4.903678518677826
1531.564,-1.0,1.309266099269735e-05,-2.4600000381469727,-1.0801267791293871e-07,14,-0.05999994277954057,ida,-4.882972077131635
1532.547,-1.0,1.369595520372968e-05,-2.519999980926514,-1.1447310299672611e-07,14,-0.05999994277954146,ida,-4.863407673140405
1586.548,-1.0,1.969240948085371e-08,0.47999998927116394,3.461599362708512e-08,14,-0.06000003218650818,ida,-7.705701142154499
