Time (s),Vds (V),IDS,VG,IGS,cycle_id,diff_VG,direction,log_IDS
383.565,-1.0,9.189763659378512e-06,-2.099999904632568,-4.15146246268705e-08,3,0.06000018119812012,volta,-5.036695657574455
384.548,-1.0,8.683126907271799e-06,-2.039999961853027,-3.498300316095992e-08,3,0.059999942779541016,volta,-5.061323851548426
385.549,-1.0,8.145724677888211e-06,-1.980000019073486,-2.8914428185089488e-08,3,0.059999942779540794,volta,-5.089070272975112
386.547,-1.0,7.567059583379886e-06,-1.919999957084656,-2.338553706238145e-08,3,0.06000006198883012,volta,-5.121072846363975
387.549,-1.0,6.957352979952702e-06,-1.8600000143051152,-1.826691686801496e-08,3,0.059999942779540794,volta,-5.157555962237167
388.549,-1.0,6.327550181595143e-06,-1.799999952316284,-1.358542434104493e-08,3,0.06000006198883123,volta,-5.19876440191788
389.548,-1.0,5.678883553628111e-06,-1.7400000095367427,-9.39986755099653e-09,3,0.05999994277954124,volta,-5.245737036499714
390.548,-1.0,5.033281922806054e-06,-1.679999947547913,-5.626356713861468e-09,3,0.06000006198882968,volta,-5.298148743338215
391.546,-1.0,4.387931767269038e-06,-1.620000004768372,-2.4217843286322696e-09,3,0.059999942779541016,volta,-5.3577401343628095
392.549,-1.0,3.782183966904995e-06,-1.559999942779541,-8.466363166093058e-10,3,0.06000006198883101,volta,-5.422257350724036
394.227,-1.0,3.251825546612963e-06,-1.5,3.911650114929444e-09,3,0.059999942779541016,volta,-5.487872761409948
394.548,-1.0,2.683800403247005e-06,-1.440000057220459,5.386459722700464e-09,3,0.059999942779541016,volta,-5.571249786189979
395.548,-1.0,2.210516868217383e-06,-1.379999995231628,7.226252485281746e-09,3,0.06000006198883101,volta,-5.655506166690802
396.547,-1.0,1.803362351893156e-06,-1.320000052452087,8.91982310236017e-09,3,0.059999942779541016,volta,-5.743917001166324
397.55,-1.0,1.461497504351428e-06,-1.2599999904632573,1.068667199177753e-08,3,0.06000006198882968,volta,-5.835201921905812
398.548,-1.0,1.178456500383618e-06,-1.200000047683716,1.2470984245283028e-08,3,0.05999994277954124,volta,-5.928686443680195
399.548,-1.0,9.436100754101063e-07,-1.139999985694885,1.418714568046653e-08,3,0.06000006198883101,volta,-6.025207430576129
400.565,-1.0,7.628428875250393e-07,-1.080000042915344,1.650274938924667e-08,3,0.059999942779541016,volta,-6.117564898620421
401.548,-1.0,6.150041826913367e-07,-1.019999980926514,1.880987987590288e-08,3,0.06000006198883012,volta,-6.211121930543949
402.548,-1.0,4.965781954524573e-07,-0.959999978542328,2.1287466012154248e-08,3,0.0600000023841859,volta,-6.304012354057689
403.549,-1.0,4.008973917279945e-07,-0.8999999761581422,2.380223307341112e-08,3,0.06000000238418579,volta,-6.396966769296558
404.55,-1.0,3.2312058806382993e-07,-0.8399999737739563,2.635355045299548e-08,3,0.0600000023841859,volta,-6.490635369442414
405.547,-1.0,2.591381189631647e-07,-0.7799999713897705,2.874764248872452e-08,3,0.06000000238418579,volta,-6.586468698022677
406.548,-1.0,2.060924799707209e-07,-0.7200000286102295,3.107721724404655e-08,3,0.059999942779541016,volta,-6.685937854736086
407.548,-1.0,1.6231966526447652e-07,-0.6600000262260437,3.322409369843626e-08,3,0.06000000238418579,volta,-6.789628861575626
408.55,-1.0,1.2644373725834162e-07,-0.6000000238418579,3.494333000730876e-08,3,0.06000000238418579,volta,-6.8981026763353945
409.614,-1.0,9.430311109781539e-08,-0.5400000214576721,3.702908912828207e-08,3,0.06000000238418579,volta,-7.0254739794755405
410.563,-1.0,7.32195388764012e-08,-0.47999998927116394,3.888861144218936e-08,3,0.06000003218650818,volta,-7.1353730105550754
411.549,-1.0,4.466933134494866e-08,-0.4199999868869781,3.590382391394087e-08,3,0.060000002384185847,volta,-7.349990548431957
413.806,-1.0,3.360984379696674e-08,-0.3600000143051147,3.8786890144137935e-08,3,0.0599999725818634,volta,-7.4735335059260315
414.549,-1.0,2.396049580966064e-08,-0.300000011920929,3.999860354042539e-08,3,0.06000000238418568,volta,-7.620504199422467
415.55,-1.0,1.735093668742138e-08,-0.239999994635582,4.103957351730969e-08,3,0.06000001728534701,volta,-7.760677074925113
416.55,-1.0,1.3295864853546392e-08,-0.1800000071525574,4.2014896450837114e-08,3,0.0599999874830246,volta,-7.876283407944542
417.548,-1.0,1.11839888461418e-08,-0.119999997317791,4.2917360332239696e-08,3,0.0600000098347664,volta,-7.951403274722632
418.548,-1.0,1.020542406138247e-08,-0.059999998658895486,4.2711675973805534e-08,3,0.05999999865889551,volta,-7.991168944530269
419.789,-1.0,1.055148857176391e-08,0.0,4.491959870733808e-08,3,0.059999998658895486,volta,-7.9766862671056975
420.549,-1.0,1.100941915410658e-08,0.059999998658895486,4.561537636504909e-08,3,0.059999998658895486,volta,-7.958235593364368
421.548,-1.0,1.1690270973474532e-08,0.119999997317791,4.624248717277624e-08,3,0.05999999865889551,volta,-7.932175422035694
422.549,-1.0,1.246154290868162e-08,0.1800000071525574,4.667551678494419e-08,3,0.0600000098347664,volta,-7.904428182777774
423.547,-1.0,1.3338327775613832e-08,0.239999994635582,4.676035558759394e-08,3,0.0599999874830246,volta,-7.874898614448382
424.548,-1.0,1.438373331552611e-08,0.300000011920929,4.611728243730794e-08,3,0.06000001728534701,volta,-7.842128377659588
425.615,-1.0,1.566819030074385e-08,0.3600000143051147,4.629117356103052e-08,3,0.06000000238418568,volta,-7.8049811622926
426.549,-1.0,1.754964529254721e-08,0.4199999868869781,4.6672333553487995e-08,3,0.0599999725818634,volta,-7.755731656921587
427.548,-1.0,1.983250363934985e-08,0.47999998927116394,4.750157600597049e-08,3,0.060000002384185847,volta,-7.70262245734687
428.548,-1.0,2.2436713820184202e-08,0.5400000214576721,4.8750425918342444e-08,3,0.06000003218650818,volta,-7.649040751438613
482.547,-1.0,1.1514067409734712e-05,-2.4600000381469727,-9.285404445336097e-08,4,0.05999994277954146,volta,-4.938771232272746
483.564,-1.0,1.1273991731286508e-05,-2.400000095367432,-8.324489897404419e-08,4,0.05999994277954057,volta,-4.947922288041461
484.548,-1.0,1.098642314900644e-05,-2.339999914169312,-7.33389597940004e-08,4,0.06000018119812012,volta,-4.95914367786705
485.55,-1.0,1.065574815584114e-05,-2.2799999713897714,-6.439428545945702e-08,4,0.05999994277954057,volta,-4.97241605242124
486.55,-1.0,1.028517453960376e-05,-2.2200000286102286,-5.613870612819483e-08,4,0.05999994277954279,volta,-4.987788333921264
487.548,-1.0,9.793375284061767e-06,-2.160000085830688,-4.920828544641154e-08,4,0.05999994277954057,volta,-5.0090676029253105
488.63,-1.0,9.378796676173806e-06,-2.099999904632568,-4.155273458650299e-08,4,0.06000018119812012,volta,-5.027852879149879
489.548,-1.0,8.860357411322184e-06,-2.039999961853027,-3.508397483642511e-08,4,0.059999942779541016,volta,-5.052548759079737
490.551,-1.0,8.45804788696114e-06,-1.980000019073486,-2.963173351133719e-08,4,0.059999942779540794,volta,-5.0727298603354765
492.55,-1.0,7.851304872019682e-06,-1.919999957084656,-2.36890915772392e-08,4,0.06000006198883012,volta,-5.10505815833462
493.548,-1.0,7.214545803435612e-06,-1.8600000143051152,-1.843798180800604e-08,4,0.059999942779540794,volta,-5.141791005009939
494.549,-1.0,6.559034318343038e-06,-1.799999952316284,-1.363062906989398e-08,4,0.06000006198883123,volta,-5.183160096765595
